"scenario","year","variable","value","units"
"ssp245",2141,"Tgav",2.7407792755127,"degC"
"ssp245",2142,"Tgav",2.74249647473665,"degC"
"ssp245",2143,"Tgav",2.74426514580223,"degC"
"ssp245",2144,"Tgav",2.74608396390289,"degC"
"ssp245",2145,"Tgav",2.74795160878815,"degC"
"ssp245",2146,"Tgav",2.74986677483343,"degC"
"ssp245",2147,"Tgav",2.75182817013986,"degC"
"ssp245",2148,"Tgav",2.75383449517956,"degC"
"ssp245",2149,"Tgav",2.75588441543886,"degC"
"ssp245",2150,"Tgav",2.75797657141092,"degC"
"ssp245",2151,"Tgav",2.76010962653784,"degC"
"ssp245",2152,"Tgav",2.76227216517618,"degC"
"ssp245",2153,"Tgav",2.76444532276561,"degC"
"ssp245",2154,"Tgav",2.76661492422994,"degC"
"ssp245",2155,"Tgav",2.76877068425433,"degC"
"ssp245",2156,"Tgav",2.77090489588463,"degC"
"ssp245",2157,"Tgav",2.77301173185981,"degC"
"ssp245",2158,"Tgav",2.77508655702079,"degC"
"ssp245",2159,"Tgav",2.77712555418391,"degC"
"ssp245",2160,"Tgav",2.77912563604507,"degC"
"ssp245",2161,"Tgav",2.78108429715566,"degC"
"ssp245",2162,"Tgav",2.78299939888968,"degC"
"ssp245",2163,"Tgav",2.78486910884534,"degC"
"ssp245",2164,"Tgav",2.78669194330985,"degC"
"ssp245",2165,"Tgav",2.78846676827865,"degC"
"ssp245",2166,"Tgav",2.79019270297122,"degC"
"ssp245",2167,"Tgav",2.79186929964017,"degC"
"ssp245",2168,"Tgav",2.79349658877271,"degC"
"ssp245",2169,"Tgav",2.79507467737597,"degC"
"ssp245",2170,"Tgav",2.79660345413233,"degC"
"ssp245",2171,"Tgav",2.79808261129682,"degC"
"ssp245",2172,"Tgav",2.79951186687598,"degC"
"ssp245",2173,"Tgav",2.80089101859284,"degC"
"ssp245",2174,"Tgav",2.802219803007,"degC"
"ssp245",2175,"Tgav",2.80349782951138,"degC"
"ssp245",2176,"Tgav",2.8047246358795,"degC"
"ssp245",2177,"Tgav",2.80589977144852,"degC"
"ssp245",2178,"Tgav",2.80702288436111,"degC"
"ssp245",2179,"Tgav",2.80809373783601,"degC"
"ssp245",2180,"Tgav",2.80911210857004,"degC"
"ssp245",2181,"Tgav",2.81007769032172,"degC"
"ssp245",2182,"Tgav",2.81099014031232,"degC"
"ssp245",2183,"Tgav",2.81184912553624,"degC"
"ssp245",2184,"Tgav",2.81265430373681,"degC"
"ssp245",2185,"Tgav",2.81340535845479,"degC"
"ssp245",2186,"Tgav",2.81410233674225,"degC"
"ssp245",2187,"Tgav",2.81474563899539,"degC"
"ssp245",2188,"Tgav",2.8153355321904,"degC"
"ssp245",2189,"Tgav",2.81587198507421,"degC"
"ssp245",2190,"Tgav",2.81635476426379,"degC"
"ssp245",2191,"Tgav",2.81678353353008,"degC"
"ssp245",2192,"Tgav",2.81715789565646,"degC"
"ssp245",2193,"Tgav",2.81747742828686,"degC"
"ssp245",2194,"Tgav",2.81774171320269,"degC"
"ssp245",2195,"Tgav",2.81795083075324,"degC"
"ssp245",2196,"Tgav",2.81810545474087,"degC"
"ssp245",2197,"Tgav",2.81820615389763,"degC"
"ssp245",2198,"Tgav",2.81825304820637,"degC"
"ssp245",2199,"Tgav",2.81824587528103,"degC"
"ssp245",2200,"Tgav",2.81818415578479,"degC"
